title,olympiad,year,grade,num,problem_text_ch,problem_solution_ch
LV.VOL.2019.10.5,LV.VOL,2019,10,5,220,856
LV.VOL.2019.11.1,LV.VOL,2019,11,1,515,572
LV.VOL.2019.11.2,LV.VOL,2019,11,2,305,1043
LV.VOL.2019.11.3,LV.VOL,2019,11,3,122,1369
LV.VOL.2019.11.4,LV.VOL,2019,11,4,260,673
LV.VOL.2019.11.5,LV.VOL,2019,11,5,298,4514
LV.VOL.2019.12.1,LV.VOL,2019,12,1,170,1591
LV.VOL.2019.12.2,LV.VOL,2019,12,2,328,1586
LV.VOL.2019.12.3,LV.VOL,2019,12,3,162,1679
LV.VOL.2019.12.4,LV.VOL,2019,12,4,170,1107
LV.VOL.2019.12.5,LV.VOL,2019,12,5,227,3065
LV.VOL.2021.9.1,LV.VOL,2021,9,1,197,474
LV.VOL.2021.9.2,LV.VOL,2021,9,2,301,961
LV.VOL.2021.9.3,LV.VOL,2021,9,3,91,596
LV.VOL.2021.9.4,LV.VOL,2021,9,4,268,1364
LV.VOL.2021.9.5,LV.VOL,2021,9,5,369,980
LV.VOL.2021.10.1,LV.VOL,2021,10,1,172,245
LV.VOL.2021.10.2,LV.VOL,2021,10,2,410,763
LV.VOL.2021.10.3,LV.VOL,2021,10,3,211,873
LV.VOL.2021.10.4,LV.VOL,2021,10,4,449,891
LV.VOL.2021.10.5,LV.VOL,2021,10,5,277,600
LV.VOL.2021.11.1,LV.VOL,2021,11,1,65,174
LV.VOL.2021.11.2,LV.VOL,2021,11,2,195,943
LV.VOL.2021.11.3,LV.VOL,2021,11,3,259,646
LV.VOL.2021.11.4,LV.VOL,2021,11,4,196,728
LV.VOL.2021.11.5,LV.VOL,2021,11,5,590,1027
LV.VOL.2021.12.1,LV.VOL,2021,12,1,119,239
LV.VOL.2021.12.2,LV.VOL,2021,12,2,138,526
LV.VOL.2021.12.3,LV.VOL,2021,12,3,338,2128
LV.VOL.2021.12.4,LV.VOL,2021,12,4,197,832
LV.VOL.2021.12.5,LV.VOL,2021,12,5,124,1211
LV.VOL.2017.9.1,LV.VOL,2017,9,1,106,288
LV.VOL.2017.9.2,LV.VOL,2017,9,2,297,779
LV.VOL.2017.9.3,LV.VOL,2017,9,3,341,1745
LV.VOL.2017.9.4,LV.VOL,2017,9,4,53,456
LV.VOL.2017.9.5,LV.VOL,2017,9,5,386,1285
LV.VOL.2017.10.1,LV.VOL,2017,10,1,214,1272
LV.VOL.2017.10.2,LV.VOL,2017,10,2,157,3388
LV.VOL.2017.10.3,LV.VOL,2017,10,3,190,1001
LV.VOL.2017.10.4,LV.VOL,2017,10,4,305,616
LV.VOL.2017.10.5,LV.VOL,2017,10,5,308,1205
LV.VOL.2017.11.1,LV.VOL,2017,11,1,85,251
LV.VOL.2017.11.2,LV.VOL,2017,11,2,80,343
LV.VOL.2017.11.3,LV.VOL,2017,11,3,534,567
LV.VOL.2017.11.4,LV.VOL,2017,11,4,112,1638
LV.VOL.2017.11.5,LV.VOL,2017,11,5,468,5103
LV.VOL.2017.12.1,LV.VOL,2017,12,1,207,242
LV.VOL.2017.12.2,LV.VOL,2017,12,2,106,920
LV.VOL.2017.12.3,LV.VOL,2017,12,3,241,2472
LV.VOL.2017.12.4,LV.VOL,2017,12,4,328,1459
LV.VOL.2017.12.5,LV.VOL,2017,12,5,713,1528
LV.VOL.2010.9.1,LV.VOL,2010,9,1,138,522
LV.VOL.2010.9.2,LV.VOL,2010,9,2,231,758
LV.VOL.2010.9.3,LV.VOL,2010,9,3,226,568
LV.VOL.2010.9.4,LV.VOL,2010,9,4,275,3602
LV.VOL.2010.9.5,LV.VOL,2010,9,5,300,915
LV.VOL.2010.10.1,LV.VOL,2010,10,1,111,1086
LV.VOL.2010.10.2,LV.VOL,2010,10,2,171,560
LV.VOL.2010.10.3,LV.VOL,2010,10,3,200,1475
LV.VOL.2010.10.4,LV.VOL,2010,10,4,212,1274
LV.VOL.2010.10.5,LV.VOL,2010,10,5,151,764
LV.VOL.2010.11.1,LV.VOL,2010,11,1,86,489
LV.VOL.2010.11.2,LV.VOL,2010,11,2,195,730
LV.VOL.2010.11.3,LV.VOL,2010,11,3,294,1777
LV.VOL.2010.11.4,LV.VOL,2010,11,4,208,1272
LV.VOL.2010.11.5,LV.VOL,2010,11,5,491,1576
LV.VOL.2010.12.1,LV.VOL,2010,12,1,157,565
LV.VOL.2010.12.2,LV.VOL,2010,12,2,255,1218
LV.VOL.2010.12.3,LV.VOL,2010,12,3,284,1735
LV.VOL.2010.12.4,LV.VOL,2010,12,4,325,1031
LV.VOL.2010.12.5,LV.VOL,2010,12,5,344,2858
LV.VOL.2004.9.1,LV.VOL,2004,9,1,121,252
LV.VOL.2004.9.2,LV.VOL,2004,9,2,145,280
LV.VOL.2004.9.3,LV.VOL,2004,9,3,173,666
LV.VOL.2004.9.4,LV.VOL,2004,9,4,514,257
LV.VOL.2004.9.5,LV.VOL,2004,9,5,307,995
LV.VOL.2004.10.1,LV.VOL,2004,10,1,114,192
LV.VOL.2004.10.2,LV.VOL,2004,10,2,197,389
LV.VOL.2004.10.3,LV.VOL,2004,10,3,138,735
LV.VOL.2004.10.4,LV.VOL,2004,10,4,295,591
LV.VOL.2004.10.5,LV.VOL,2004,10,5,399,1006
LV.VOL.2004.11.1,LV.VOL,2004,11,1,78,131
LV.VOL.2004.11.2,LV.VOL,2004,11,2,88,717
LV.VOL.2004.11.3,LV.VOL,2004,11,3,128,447
LV.VOL.2004.11.4,LV.VOL,2004,11,4,228,583
LV.VOL.2004.11.5,LV.VOL,2004,11,5,374,916
LV.VOL.2004.12.1,LV.VOL,2004,12,1,323,508
LV.VOL.2004.12.2,LV.VOL,2004,12,2,298,259
LV.VOL.2004.12.3,LV.VOL,2004,12,3,119,457
LV.VOL.2004.12.4,LV.VOL,2004,12,4,265,1199
LV.VOL.2004.12.5,LV.VOL,2004,12,5,211,637
LV.VOL.2005.9.1,LV.VOL,2005,9,1,219,265
LV.VOL.2005.9.2,LV.VOL,2005,9,2,348,600
LV.VOL.2005.9.3,LV.VOL,2005,9,3,149,462
LV.VOL.2005.9.4,LV.VOL,2005,9,4,172,681
LV.VOL.2005.9.5,LV.VOL,2005,9,5,269,563
LV.VOL.2005.10.1,LV.VOL,2005,10,1,209,258
LV.VOL.2005.10.2,LV.VOL,2005,10,2,264,340
LV.VOL.2005.10.3,LV.VOL,2005,10,3,320,601
LV.VOL.2005.10.4,LV.VOL,2005,10,4,281,1040
LV.VOL.2005.10.5,LV.VOL,2005,10,5,452,1197
LV.VOL.2005.11.1,LV.VOL,2005,11,1,286,252
LV.VOL.2005.11.2,LV.VOL,2005,11,2,423,569
LV.VOL.2005.11.3,LV.VOL,2005,11,3,140,417
LV.VOL.2005.11.4,LV.VOL,2005,11,4,211,826
LV.VOL.2005.11.5,LV.VOL,2005,11,5,370,692
LV.VOL.2005.12.1,LV.VOL,2005,12,1,104,482
LV.VOL.2005.12.2,LV.VOL,2005,12,2,354,350
LV.VOL.2005.12.3,LV.VOL,2005,12,3,244,1596
LV.VOL.2005.12.4,LV.VOL,2005,12,4,264,1385
LV.VOL.2005.12.5,LV.VOL,2005,12,5,364,1912
LV.VOL.2015.9.1,LV.VOL,2015,9,1,109,1584
LV.VOL.2015.9.2,LV.VOL,2015,9,2,405,899
LV.VOL.2015.9.3,LV.VOL,2015,9,3,564,2800
LV.VOL.2015.9.4,LV.VOL,2015,9,4,175,838
LV.VOL.2015.9.5,LV.VOL,2015,9,5,103,897
LV.VOL.2015.10.1,LV.VOL,2015,10,1,251,662
LV.VOL.2015.10.2,LV.VOL,2015,10,2,77,3017
LV.VOL.2015.10.3,LV.VOL,2015,10,3,157,1155
LV.VOL.2015.10.4,LV.VOL,2015,10,4,155,1766
LV.VOL.2015.10.5,LV.VOL,2015,10,5,412,1686
LV.VOL.2015.11.1,LV.VOL,2015,11,1,239,829
LV.VOL.2015.11.2,LV.VOL,2015,11,2,115,403
LV.VOL.2015.11.3,LV.VOL,2015,11,3,536,1860
LV.VOL.2015.11.4,LV.VOL,2015,11,4,178,436
LV.VOL.2015.11.5,LV.VOL,2015,11,5,171,2577
LV.VOL.2015.12.1,LV.VOL,2015,12,1,95,1020
LV.VOL.2015.12.2,LV.VOL,2015,12,2,155,927
LV.VOL.2015.12.3,LV.VOL,2015,12,3,116,2691
LV.VOL.2015.12.4,LV.VOL,2015,12,4,289,609
LV.VOL.2015.12.5,LV.VOL,2015,12,5,366,1630
LV.VOL.2012.9.1,LV.VOL,2012,9,1,185,325
LV.VOL.2012.9.2,LV.VOL,2012,9,2,124,388
LV.VOL.2012.9.3,LV.VOL,2012,9,3,282,485
LV.VOL.2012.9.4,LV.VOL,2012,9,4,110,725
LV.VOL.2012.9.5,LV.VOL,2012,9,5,149,357
LV.VOL.2012.10.1,LV.VOL,2012,10,1,161,344
LV.VOL.2012.10.2,LV.VOL,2012,10,2,165,949
LV.VOL.2012.10.3,LV.VOL,2012,10,3,135,1394
LV.VOL.2012.10.4,LV.VOL,2012,10,4,278,207
LV.VOL.2012.10.5,LV.VOL,2012,10,5,482,818
LV.VOL.2012.11.1,LV.VOL,2012,11,1,139,225
LV.VOL.2012.11.2,LV.VOL,2012,11,2,273,2257
LV.VOL.2012.11.3,LV.VOL,2012,11,3,124,1533
LV.VOL.2012.11.4,LV.VOL,2012,11,4,194,629
LV.VOL.2012.11.5,LV.VOL,2012,11,5,435,704
LV.VOL.2012.12.1,LV.VOL,2012,12,1,222,131
LV.VOL.2012.12.2,LV.VOL,2012,12,2,212,1043
LV.VOL.2012.12.3,LV.VOL,2012,12,3,408,619
LV.VOL.2012.12.4,LV.VOL,2012,12,4,342,1140
LV.VOL.2012.12.5,LV.VOL,2012,12,5,168,807
LV.VOL.2024.9.1,LV.VOL,2024,9,1,201,676
LV.VOL.2024.9.2,LV.VOL,2024,9,2,336,469
LV.VOL.2024.9.3,LV.VOL,2024,9,3,303,1041
LV.VOL.2024.9.4,LV.VOL,2024,9,4,372,657
LV.VOL.2024.9.5,LV.VOL,2024,9,5,256,920
LV.VOL.2024.10.1,LV.VOL,2024,10,1,240,346
LV.VOL.2024.10.2,LV.VOL,2024,10,2,210,2571
LV.VOL.2024.10.3,LV.VOL,2024,10,3,172,2871
LV.VOL.2024.10.4,LV.VOL,2024,10,4,509,2082
LV.VOL.2024.10.5,LV.VOL,2024,10,5,486,1529
LV.VOL.2024.11.1,LV.VOL,2024,11,1,115,1381
LV.VOL.2024.11.2,LV.VOL,2024,11,2,336,1673
LV.VOL.2024.11.3,LV.VOL,2024,11,3,303,998
LV.VOL.2024.11.4,LV.VOL,2024,11,4,187,1423
LV.VOL.2024.11.5,LV.VOL,2024,11,5,819,514
LV.VOL.2024.12.1,LV.VOL,2024,12,1,166,799
LV.VOL.2024.12.2,LV.VOL,2024,12,2,230,663
LV.VOL.2024.12.3,LV.VOL,2024,12,3,424,2676
LV.VOL.2024.12.4,LV.VOL,2024,12,4,273,1062
LV.VOL.2024.12.5,LV.VOL,2024,12,5,122,2750
LV.VOL.2023.9.1,LV.VOL,2023,9,1,118,435
LV.VOL.2023.9.2,LV.VOL,2023,9,2,433,394
LV.VOL.2023.9.3,LV.VOL,2023,9,3,512,2660
LV.VOL.2023.9.4,LV.VOL,2023,9,4,122,1159
LV.VOL.2023.9.5,LV.VOL,2023,9,5,140,1313
LV.VOL.2023.10.1,LV.VOL,2023,10,1,106,540
LV.VOL.2023.10.2,LV.VOL,2023,10,2,433,379
LV.VOL.2023.10.3,LV.VOL,2023,10,3,563,2229
LV.VOL.2023.10.4,LV.VOL,2023,10,4,227,1788
LV.VOL.2023.10.5,LV.VOL,2023,10,5,477,2894
LV.VOL.2023.11.1,LV.VOL,2023,11,1,158,1181
LV.VOL.2023.11.2,LV.VOL,2023,11,2,235,3103
LV.VOL.2023.11.3,LV.VOL,2023,11,3,270,1447
LV.VOL.2023.11.4,LV.VOL,2023,11,4,227,273
LV.VOL.2023.11.5,LV.VOL,2023,11,5,356,3451
LV.VOL.2023.12.1,LV.VOL,2023,12,1,158,737
LV.VOL.2023.12.2,LV.VOL,2023,12,2,373,1447
LV.VOL.2023.12.3,LV.VOL,2023,12,3,305,1021
LV.VOL.2023.12.4,LV.VOL,2023,12,4,111,1372
LV.VOL.2023.12.5,LV.VOL,2023,12,5,389,1781
LV.VOL.2022.9.1,LV.VOL,2022,9,1,101,459
LV.VOL.2022.9.2,LV.VOL,2022,9,2,262,948
LV.VOL.2022.9.3,LV.VOL,2022,9,3,115,661
LV.VOL.2022.9.4,LV.VOL,2022,9,4,364,545
LV.VOL.2022.9.5,LV.VOL,2022,9,5,72,772
LV.VOL.2022.10.1,LV.VOL,2022,10,1,115,1228
LV.VOL.2022.10.2,LV.VOL,2022,10,2,264,1282
LV.VOL.2022.10.3,LV.VOL,2022,10,3,116,700
LV.VOL.2022.10.4,LV.VOL,2022,10,4,131,1763
LV.VOL.2022.10.5,LV.VOL,2022,10,5,320,1257
LV.VOL.2022.11.1,LV.VOL,2022,11,1,251,383
LV.VOL.2022.11.2,LV.VOL,2022,11,2,162,1924
LV.VOL.2022.11.3,LV.VOL,2022,11,3,335,686
LV.VOL.2022.11.4,LV.VOL,2022,11,4,128,2082
LV.VOL.2022.11.5,LV.VOL,2022,11,5,139,1031
LV.VOL.2022.12.1,LV.VOL,2022,12,1,57,112
LV.VOL.2022.12.2,LV.VOL,2022,12,2,188,2729
LV.VOL.2022.12.3,LV.VOL,2022,12,3,88,1491
LV.VOL.2022.12.4,LV.VOL,2022,12,4,127,1012
LV.VOL.2022.12.5,LV.VOL,2022,12,5,330,1198
LV.VOL.2025.9.1,LV.VOL,2025,9,1,153,453
LV.VOL.2025.9.2,LV.VOL,2025,9,2,147,1247
LV.VOL.2025.9.3,LV.VOL,2025,9,3,203,1662
LV.VOL.2025.9.4,LV.VOL,2025,9,4,299,1436
LV.VOL.2025.9.5,LV.VOL,2025,9,5,399,424
LV.VOL.2025.10.1,LV.VOL,2025,10,1,80,392
LV.VOL.2025.10.2,LV.VOL,2025,10,2,281,1344
LV.VOL.2025.10.3,LV.VOL,2025,10,3,284,652
LV.VOL.2025.10.4,LV.VOL,2025,10,4,362,2076
LV.VOL.2025.10.5,LV.VOL,2025,10,5,457,2071
LV.VOL.2025.11.1,LV.VOL,2025,11,1,297,1430
LV.VOL.2025.11.2,LV.VOL,2025,11,2,228,504
LV.VOL.2025.11.3,LV.VOL,2025,11,3,506,856
LV.VOL.2025.11.4,LV.VOL,2025,11,4,289,822
LV.VOL.2025.11.5,LV.VOL,2025,11,5,411,597
LV.VOL.2025.12.1,LV.VOL,2025,12,1,80,1378
LV.VOL.2025.12.2,LV.VOL,2025,12,2,156,3798
LV.VOL.2025.12.3,LV.VOL,2025,12,3,148,821
LV.VOL.2025.12.4,LV.VOL,2025,12,4,136,895
LV.VOL.2025.12.5,LV.VOL,2025,12,5,474,1072
LV.VOL.2013.9.1,LV.VOL,2013,9,1,236,390
LV.VOL.2013.9.2,LV.VOL,2013,9,2,268,510
LV.VOL.2013.9.3,LV.VOL,2013,9,3,287,846
LV.VOL.2013.9.4,LV.VOL,2013,9,4,376,1476
LV.VOL.2013.9.5,LV.VOL,2013,9,5,316,419
LV.VOL.2013.10.1,LV.VOL,2013,10,1,122,1407
LV.VOL.2013.10.2,LV.VOL,2013,10,2,170,652
LV.VOL.2013.10.3,LV.VOL,2013,10,3,110,473
LV.VOL.2013.10.4,LV.VOL,2013,10,4,156,2616
LV.VOL.2013.10.5,LV.VOL,2013,10,5,522,570
LV.VOL.2013.11.1,LV.VOL,2013,11,1,78,511
LV.VOL.2013.11.2,LV.VOL,2013,11,2,162,1245
LV.VOL.2013.11.3,LV.VOL,2013,11,3,177,620
LV.VOL.2013.11.4,LV.VOL,2013,11,4,206,1682
LV.VOL.2013.11.5,LV.VOL,2013,11,5,583,3288
LV.VOL.2013.12.1,LV.VOL,2013,12,1,245,937
LV.VOL.2013.12.2,LV.VOL,2013,12,2,154,396
LV.VOL.2013.12.3,LV.VOL,2013,12,3,290,2463
LV.VOL.2013.12.4,LV.VOL,2013,12,4,244,871
LV.VOL.2013.12.5,LV.VOL,2013,12,5,519,1438
LV.VOL.2014.9.1,LV.VOL,2014,9,1,71,803
LV.VOL.2014.9.2,LV.VOL,2014,9,2,223,737
LV.VOL.2014.9.3,LV.VOL,2014,9,3,245,787
LV.VOL.2014.9.4,LV.VOL,2014,9,4,674,1298
LV.VOL.2014.9.5,LV.VOL,2014,9,5,95,906
LV.VOL.2014.10.1,LV.VOL,2014,10,1,145,508
LV.VOL.2014.10.2,LV.VOL,2014,10,2,125,3307
LV.VOL.2014.10.3,LV.VOL,2014,10,3,312,2407
LV.VOL.2014.10.4,LV.VOL,2014,10,4,348,1128
LV.VOL.2014.10.5,LV.VOL,2014,10,5,464,1226
LV.VOL.2014.11.1,LV.VOL,2014,11,1,192,448
LV.VOL.2014.11.2,LV.VOL,2014,11,2,123,805
LV.VOL.2014.11.3,LV.VOL,2014,11,3,288,702
LV.VOL.2014.11.4,LV.VOL,2014,11,4,300,1838
LV.VOL.2014.11.5,LV.VOL,2014,11,5,178,976
LV.VOL.2014.12.1,LV.VOL,2014,12,1,194,774
LV.VOL.2014.12.2,LV.VOL,2014,12,2,180,1212
LV.VOL.2014.12.3,LV.VOL,2014,12,3,295,1998
LV.VOL.2014.12.4,LV.VOL,2014,12,4,302,2764
LV.VOL.2014.12.5,LV.VOL,2014,12,5,152,2252
LV.VOL.2009.9.1,LV.VOL,2009,9,1,230,589
LV.VOL.2009.9.2,LV.VOL,2009,9,2,253,340
LV.VOL.2009.9.3,LV.VOL,2009,9,3,314,402
LV.VOL.2009.9.4,LV.VOL,2009,9,4,220,299
LV.VOL.2009.9.5,LV.VOL,2009,9,5,622,740
LV.VOL.2009.10.1,LV.VOL,2009,10,1,199,148
LV.VOL.2009.10.2,LV.VOL,2009,10,2,290,734
LV.VOL.2009.10.3,LV.VOL,2009,10,3,456,461
LV.VOL.2009.10.4,LV.VOL,2009,10,4,157,376
LV.VOL.2009.10.5,LV.VOL,2009,10,5,132,420
LV.VOL.2009.11.1,LV.VOL,2009,11,1,169,475
LV.VOL.2009.11.2,LV.VOL,2009,11,2,105,504
LV.VOL.2009.11.3,LV.VOL,2009,11,3,124,387
LV.VOL.2009.11.4,LV.VOL,2009,11,4,263,1180
LV.VOL.2009.11.5,LV.VOL,2009,11,5,148,904
LV.VOL.2009.12.1,LV.VOL,2009,12,1,373,527
LV.VOL.2009.12.2,LV.VOL,2009,12,2,278,548
LV.VOL.2009.12.3,LV.VOL,2009,12,3,206,501
LV.VOL.2009.12.4,LV.VOL,2009,12,4,538,704
LV.VOL.2009.12.5,LV.VOL,2009,12,5,93,598
LV.VOL.2007.9.1,LV.VOL,2007,9,1,75,139
LV.VOL.2007.9.2,LV.VOL,2007,9,2,342,140
LV.VOL.2007.9.3,LV.VOL,2007,9,3,175,350
LV.VOL.2007.9.4,LV.VOL,2007,9,4,218,1280
LV.VOL.2007.9.5,LV.VOL,2007,9,5,444,547
LV.VOL.2007.10.1,LV.VOL,2007,10,1,118,169
LV.VOL.2007.10.2,LV.VOL,2007,10,2,562,382
LV.VOL.2007.10.3,LV.VOL,2007,10,3,366,703
LV.VOL.2007.10.4,LV.VOL,2007,10,4,350,898
LV.VOL.2007.10.5,LV.VOL,2007,10,5,291,598
LV.VOL.2007.11.1,LV.VOL,2007,11,1,172,278
LV.VOL.2007.11.2,LV.VOL,2007,11,2,127,76
LV.VOL.2007.11.3,LV.VOL,2007,11,3,304,694
LV.VOL.2007.11.4,LV.VOL,2007,11,4,153,722
LV.VOL.2007.11.5,LV.VOL,2007,11,5,424,1489
LV.VOL.2007.12.1,LV.VOL,2007,12,1,138,612
LV.VOL.2007.12.2,LV.VOL,2007,12,2,202,403
LV.VOL.2007.12.3,LV.VOL,2007,12,3,139,897
LV.VOL.2007.12.4,LV.VOL,2007,12,4,460,1079
LV.VOL.2007.12.5,LV.VOL,2007,12,5,319,992
LV.VOL.2006.9.1,LV.VOL,2006,9,1,96,403
LV.VOL.2006.9.2,LV.VOL,2006,9,2,162,714
LV.VOL.2006.9.3,LV.VOL,2006,9,3,385,341
LV.VOL.2006.9.4,LV.VOL,2006,9,4,197,525
LV.VOL.2006.9.5,LV.VOL,2006,9,5,395,1054
LV.VOL.2006.10.1,LV.VOL,2006,10,1,517,370
LV.VOL.2006.10.2,LV.VOL,2006,10,2,125,466
LV.VOL.2006.10.3,LV.VOL,2006,10,3,192,1233
LV.VOL.2006.10.4,LV.VOL,2006,10,4,144,546
LV.VOL.2006.10.5,LV.VOL,2006,10,5,341,1141
LV.VOL.2006.11.1,LV.VOL,2006,11,1,258,577
LV.VOL.2006.11.2,LV.VOL,2006,11,2,235,366
LV.VOL.2006.11.3,LV.VOL,2006,11,3,61,1441
LV.VOL.2006.11.4,LV.VOL,2006,11,4,330,1390
LV.VOL.2006.11.5,LV.VOL,2006,11,5,418,717
LV.VOL.2006.12.1,LV.VOL,2006,12,1,206,440
LV.VOL.2006.12.2,LV.VOL,2006,12,2,380,759
LV.VOL.2006.12.3,LV.VOL,2006,12,3,504,733
LV.VOL.2006.12.4,LV.VOL,2006,12,4,200,2229
LV.VOL.2006.12.5,LV.VOL,2006,12,5,379,2276
LV.VOL.2008.9.1,LV.VOL,2008,9,1,126,185
LV.VOL.2008.9.2,LV.VOL,2008,9,2,189,157
LV.VOL.2008.9.3,LV.VOL,2008,9,3,272,462
LV.VOL.2008.9.4,LV.VOL,2008,9,4,189,299
LV.VOL.2008.9.5,LV.VOL,2008,9,5,448,1017
LV.VOL.2008.10.1,LV.VOL,2008,10,1,89,161
LV.VOL.2008.10.2,LV.VOL,2008,10,2,107,577
LV.VOL.2008.10.3,LV.VOL,2008,10,3,174,1200
LV.VOL.2008.10.4,LV.VOL,2008,10,4,250,547
LV.VOL.2008.10.5,LV.VOL,2008,10,5,328,540
LV.VOL.2008.11.1,LV.VOL,2008,11,1,115,335
LV.VOL.2008.11.2,LV.VOL,2008,11,2,111,551
LV.VOL.2008.11.3,LV.VOL,2008,11,3,156,933
LV.VOL.2008.11.4,LV.VOL,2008,11,4,173,306
LV.VOL.2008.11.5,LV.VOL,2008,11,5,245,506
LV.VOL.2008.12.1,LV.VOL,2008,12,1,96,369
LV.VOL.2008.12.2,LV.VOL,2008,12,2,224,324
LV.VOL.2008.12.3,LV.VOL,2008,12,3,81,920
LV.VOL.2008.12.4,LV.VOL,2008,12,4,246,763
LV.VOL.2008.12.5,LV.VOL,2008,12,5,489,940
